100000 100000
1 63525 24496
1 48519 32102
2 62524 56480
2 65280 75122
2 9391 78889
1 43213 46294
2 66526 8725
1 3897 49887
1 4209 44341
1 41231 20493
1 53388 58885
2 1646 88879
1 37894 17225
2 5250 46245
1 38752 66402
1 31095 74691
2 40536 14247
1 26237 23095
2 5690 48362
1 1351 80195
2 27211 23732
2 48989 23177
1 42683 63637
2 19843 12399
1 50518 58117
1 2004 30302
2 135 5252
1 15197 76197
1 7666 64800
2 60993 50977
1 33293 66949
2 33237 98645
2 12154 59879
1 60250 23771
2 63854 908
2 9317 78189
2 26260 50174
2 17130 19536
1 26349 58003
1 1731 21225
2 21553 31798
2 49170 45778
1 62739 11447
2 61968 94528
1 46417 88264
1 32870 30654
2 60709 55869
1 12621 49419
1 51365 8859
1 55272 13532
1 11328 2247
1 63722 63509
1 17991 15215
2 21685 63474
2 26478 46014
1 19057 83512
2 22374 45501
1 24407 76722
1 19519 93808
2 44853 79992
1 39933 62829
1 41035 64518
2 55130 1456
2 56033 86510
1 33907 40616
1 7254 96660
2 29775 52792
2 28593 10651
1 52245 61872
2 5627 14562
1 65366 9603
1 9448 40096
1 43029 73664
1 5553 31331
1 27298 37401
2 4984 73206
2 1520 57220
2 23855 70725
1 64087 99023
1 54803 78742
1 9666 32356
1 33524 66365
1 13835 62591
1 17876 4791
2 8457 88168
2 17526 99136
2 11872 74792
2 15479 72536
1 31688 75646
1 65300 57610
1 7765 44570
1 15537 51358
2 23218 16278
1 1121 14655
1 36894 64642
1 53252 57839
2 52602 81074
1 4541 22972
2 30618 30544
2 54357 59401
1 8419 25170
2 35722 59776
2 49423 12861
1 55203 30930
2 47623 37082
2 36849 84070
1 52574 75967
1 46657 72460
2 60650 56485
2 41842 13882
1 37148 45715
1 41675 44526
2 63543 52201
2 20576 88995
2 35824 30480
1 42002 84886
2 36264 33093
1 5668 15581
2 27764 32960
1 4741 59179
1 29687 54583
2 38564 46642
2 54833 14865
1 63565 1719
1 21564 48715
1 37785 79307
2 40534 372
1 6307 28767
1 58513 10979
2 45184 52163
1 33181 38141
1 12276 1788
2 45646 17730
2 38843 35991
1 54117 3772
1 1336 2381
1 38095 6257
2 1115 18986
1 7170 33151
1 60400 76875
2 50561 74861
1 34466 81256
2 19701 46952
2 32905 74510
1 23258 45426
1 34898 80085
1 1852 2765
2 29897 21027
1 56409 76217
1 54072 44608
1 40530 90058
2 33657 94207
1 62927 61485
1 42738 14179
2 21468 66922
1 57188 2778
2 17068 74286
2 34933 41508
1 32494 76986
2 44512 10521
2 57786 19036
2 1354 17845
2 36200 78223
1 53194 26915
1 37507 74264
2 64653 57216
1 8121 40401
1 11041 29142
1 43124 73379
1 57940 54132
1 37465 4107
1 15135 92785
1 26038 82797
2 42113 21050
2 65271 70552
1 58344 98171
1 28717 20238
1 18424 71447
2 54535 37188
1 38370 24252
1 10379 82963
2 60214 8707
2 40558 34718
2 20831 96117
1 46929 65123
1 28002 14819
1 30265 9556
2 42467 65573
2 52073 63472
1 17830 2716
2 46380 48411
2 12939 17360
2 26307 47741
1 45085 89214
1 30310 23604
2 48242 64623
2 4227 78077
1 16104 53910
2 27175 85762
1 30862 19669
2 41000 55930
1 30255 4612
2 44365 29842
2 57523 56932
2 56091 11970
1 5131 78947
2 44292 60894
1 3082 61913
1 32433 79113
2 47174 63730
1 42023 6674
1 38079 95261
2 16683 30734
1 6174 57518
1 2255 3552
1 3925 64389
1 15829 16785
2 42861 3022
1 65526 25205
1 46805 53287
2 30206 12313
1 65074 64635
1 25722 86365
2 10840 85062
2 48958 80219
1 41354 6358
1 14605 30630
1 31649 62983
1 12451 10404
2 6922 37373
2 6745 78101
1 10791 89348
1 47124 40523
1 31090 96413
2 30998 88945
2 55068 47832
1 423 9856
1 11744 25008
1 51114 80302
2 12465 46305
1 6887 44073
1 66106 16879
1 19060 5290
1 40933 38837
2 25106 10637
1 36786 56174
2 13524 27844
1 66254 28019
2 51960 79618
1 33594 19878
2 11447 2194
2 393 6059
2 64795 35210
2 13337 97525
2 22492 26671
2 53349 60976
1 1854 97526
1 63488 40698
1 47922 91187
1 30999 54459
1 52210 38469
2 12104 6860
1 220 49618
1 14569 79855
2 61575 92479
2 56508 79777
1 17533 64943
2 14122 203
1 3179 26234
2 39306 18521
2 11052 14022
2 18376 43256
1 52001 82023
2 64841 55292
2 9085 23055
1 59190 36364
1 12836 57343
1 8425 25538
1 27356 38440
1 43878 70349
1 6820 74355
2 46417 88042
1 47791 51284
1 48569 618
1 65639 2047
1 27722 54898
1 16788 87232
1 1162 84150
1 30203 68390
1 44946 59762
1 25937 86237
2 24705 89572
1 66641 43598
2 28006 38391
2 17319 52020
1 44450 24235
1 47143 72642
1 12766 21584
1 11650 8379
1 4948 83295
1 17954 15456
1 23417 48672
1 16863 77159
1 47085 34687
1 37248 92359
1 23784 27307
1 13332 11205
1 43656 75880
1 8376 88954
1 55647 75045
2 59931 87783
1 60769 29489
2 30100 81769
2 8093 97237
2 19768 68747
2 35998 41867
1 19272 99308
1 62301 96686
1 43553 59271
1 26256 36583
1 56320 29262
1 12387 56401
1 59698 18203
1 20246 39324
1 7598 6824
2 46006 75988
1 64466 89695
2 63940 37199
1 8429 60077
2 63456 18122
1 33279 74545
2 28341 22129
1 34651 11423
1 28092 13298
1 49831 84267
2 14950 70893
1 296 35964
1 21676 99198
1 47553 98371
1 7411 82059
2 65062 74961
1 7990 66662
2 5649 49627
2 29057 73920
2 28634 20706
1 52843 58572
1 39768 23566
1 56134 68815
1 66585 14686
1 58136 77794
1 9660 90634
2 63635 45243
1 16593 37133
1 11595 42920
2 3006 4655
1 62161 66063
1 59459 74305
2 4949 44372
2 36110 61760
1 24693 92099
2 21962 21382
1 641 66642
1 35986 75905
1 17525 82023
1 55621 96962
2 59164 14104
1 61156 22381
2 10823 71385
2 23872 5466
1 3235 43887
1 43716 55996
2 10726 22468
2 3413 33628
2 22089 51934
2 52490 96560
2 13274 95124
1 28290 43612
2 66155 8638
2 22326 50265
1 5775 92952
1 35494 26205
2 5780 25098
2 38525 22452
1 22123 94473
1 20939 92262
1 58204 88866
2 27402 51398
2 14697 22393
2 34926 21727
2 34075 44154
1 65966 30040
1 63167 23023
2 46818 46606
2 20600 36750
1 59600 49824
2 30307 16545
1 42855 7170
1 17201 69171
1 14787 45297
1 33036 24369
1 51200 76787
1 62044 3902
2 61431 54344
2 59658 93943
1 49181 37584
2 40798 20282
1 45110 75676
1 8376 14672
2 4158 47413
2 23594 43174
2 66245 6302
2 10101 50516
2 11942 54181
1 29899 20646
1 12876 37790
2 37604 30054
2 36038 93349
1 55667 64525
1 48596 26097
1 10069 98050
1 33901 76905
1 41478 8888
1 3602 76076
1 50213 32883
2 63251 10841
2 31215 1581
1 53812 61440
2 4714 18506
1 52910 86176
1 62911 42442
1 34141 12310
1 25869 9189
1 61749 82038
2 42624 9255
1 15566 48424
1 4362 6243
1 19757 89154
2 34373 39318
1 20069 60474
2 38189 8209
1 65054 21785
1 49109 20401
1 13591 95673
2 55318 47371
1 58303 58586
1 15299 51977
2 60344 43229
2 8406 53093
2 39826 23815
2 30371 8121
2 15806 52056
1 61134 15787
1 7691 1695
1 46793 24143
2 20134 24931
1 109 87500
1 4585 43206
1 28109 87762
1 27886 2053
1 66437 54745
1 48013 58686
2 11754 89865
1 56517 7716
2 37258 17992
1 36791 4449
2 65324 89559
1 18730 74446
1 2301 3796
1 42204 24307
1 60925 68106
1 22106 42221
1 962 24187
1 31936 72921
2 40134 73436
1 17388 56673
1 63579 38214
1 18828 38856
2 55056 89992
1 9002 63496
1 50036 45024
1 25369 89409
1 33927 37504
1 65441 41413
2 14064 34849
1 32455 13182
2 56884 88542
2 16179 37484
1 1777 74811
1 55580 61349
2 12671 26037
1 40601 2098
1 38213 83156
1 15457 74233
1 12895 83365
2 34899 4821
1 9324 58465
2 8364 73729
2 55036 80756
1 9205 95991
2 65814 86367
2 34937 5124
1 14068 21119
1 7931 37406
1 66085 39301
2 21860 64410
1 4458 92969
2 32299 95373
1 29408 97876
2 64755 78735
2 9323 32927
1 8883 28127
1 60276 83900
1 9339 7461
1 26752 67279
2 6905 49991
1 1286 63216
1 39286 83040
2 6335 16980
2 41020 69103
1 47921 10684
2 54378 53137
2 35253 80
1 13725 39214
2 24097 94686
2 34895 46764
1 49642 31018
1 19245 10768
1 13231 98140
1 28840 83626
1 5632 6189
1 32193 21005
1 46440 48022
2 617 21622
1 46258 85195
1 31063 14182
1 12856 89233
2 304 94210
1 38282 38405
2 44816 44011
1 49628 66734
2 65001 74180
2 32340 78365
1 51585 11038
1 31832 90727
2 41166 6946
2 57030 9091
2 54757 30719
1 34423 97881
1 40624 96163
1 17770 45877
1 29397 57556
1 63249 29855
2 45479 3903
1 49446 35892
2 3664 42542
2 34129 16752
2 2703 86454
2 49857 94878
1 28815 75690
2 39943 88775
1 8469 30653
1 66052 32915
2 27012 7692
1 36785 33625
1 56999 62187
1 30622 68435
1 16771 34920
2 2382 55076
2 49214 47960
1 26292 79891
1 26418 84511
1 50720 29019
1 6699 85814
1 66553 81867
2 37902 62621
2 29174 26865
2 65496 80812
2 41456 77829
1 52031 88320
1 108 53349
1 15960 48528
1 9092 80255
1 39203 57275
1 48578 43404
2 41420 51046
1 50551 30276
2 12025 30797
1 37728 60958
1 9352 47179
1 5057 45482
2 24469 63367
1 55814 11358
1 53029 54089
2 62199 21340
1 65075 62263
1 19542 94442
2 50795 93276
2 16372 457
1 38561 18288
1 50547 26011
2 49588 48594
1 49575 88344
2 36505 97377
2 1970 4537
1 36244 14788
2 43453 42019
2 25627 54997
1 53984 42297
2 3287 89012
1 2911 61246
1 50075 33612
2 62448 58583
1 39990 43213
1 41033 63230
1 11985 62149
2 62489 80749
1 27836 24001
1 17402 19204
1 26145 86449
2 65179 14482
1 61020 46832
2 63566 33206
1 18127 85107
1 62770 82299
1 38720 17229
1 40459 50450
1 50177 65362
1 13484 41424
2 22327 27700
1 43274 25806
2 15505 17404
1 39237 56979
1 49045 83311
2 10442 96565
1 58531 75770
1 5553 93734
2 47609 42983
2 30888 73575
1 63847 79390
1 31211 54672
1 50279 53377
2 2259 14754
2 180 37995
2 24729 82472
1 3389 6285
1 50089 46884
1 24113 75166
1 23976 58924
1 25933 31893
1 61472 64958
2 13962 24422
1 42987 13383
1 33720 21167
1 4162 97409
1 20706 55916
2 18272 80872
1 15304 50946
2 866 57351
2 28574 49421
1 10194 17286
1 35219 2120
2 44579 88143
1 11178 56292
2 64554 3180
1 7999 45246
1 13787 48660
2 3886 4157
1 51912 75947
2 37265 56855
1 61567 7199
1 48400 15919
2 11879 79147
2 19796 63536
1 9049 748
1 17038 48317
2 36290 26728
1 40165 80354
1 52565 26019
1 65809 86433
1 9078 16498
2 47030 96285
1 53728 3612
1 38540 56462
2 38859 40746
2 2392 33173
2 32521 31805
1 24630 33772
1 23878 15752
1 51677 77360
1 41651 90692
2 63963 46118
1 15485 26109
2 46655 42681
1 55107 67164
1 4667 83992
2 23228 9629
2 12865 93204
2 29491 99660
2 38730 23145
1 57136 40519
1 37243 35080
1 23390 55681
1 66410 97313
2 55512 88460
2 28526 74710
1 61286 11896
2 30890 41745
1 40666 88024
1 47575 18169
1 62145 13035
1 49366 98600
2 37692 33927
1 37857 90870
1 25354 31569
2 11574 50671
1 22591 26737
2 17959 94480
1 29894 7303
2 14578 81149
1 55682 34743
1 7101 15736
1 37013 99786
2 32450 43447
1 55873 42482
2 58036 40877
1 28366 87904
1 24738 46613
1 56573 36317
1 44843 6863
1 29271 24406
2 4184 98163
2 16988 12486
1 1901 80498
1 5295 48196
1 10690 43577
2 49884 5001
1 54845 76160
1 61506 59779
1 34671 1128
1 56074 8137
2 22937 54816
2 6863 35860
1 22133 99938
2 26230 99226
2 2553 48064
1 61659 52050
1 22966 5550
2 8378 33024
2 61882 41866
2 55382 91543
1 41001 69423
2 17254 52859
1 3805 9712
2 39108 96822
1 8077 54168
2 28271 77529
2 19033 16951
1 45973 21158
2 58668 56108
2 4433 185
1 296 38472
1 30241 95915
2 44109 94736
2 17255 49966
1 13872 95585
2 35732 10614
2 62727 50683
2 25675 2121
1 40127 52039
1 61919 7223
2 1801 29409
1 43329 11540
1 46821 38198
1 49270 16848
1 18946 4709
1 61187 19721
1 38504 91492
1 64748 413
2 52954 59923
1 43822 99949
1 58910 67521
1 51738 66259
1 1331 5942
2 36906 83122
2 30439 55766
1 5543 95061
1 52983 72449
2 14654 24060
1 60755 53283
1 51480 76593
1 49844 17887
1 60247 11250
1 18000 1438
1 12924 53727
1 31372 97825
2 65874 35515
1 61694 41921
2 20241 93855
2 45543 71168
2 54630 77823
1 62587 32816
1 21790 65926
1 4168 86078
1 44565 53015
1 34434 79443
1 888 14479
1 62906 21772
2 12878 39762
1 36041 34414
1 1640 29813
1 50077 37457
1 49567 56635
1 46842 82584
1 25272 20206
1 1984 43278
2 54203 66873
1 10980 93273
1 2397 268
2 657 62833
2 55395 99873
2 5400 35777
1 2193 47760
1 23858 74979
1 15621 66490
1 47757 94661
2 7459 80962
1 11935 76642
1 48043 81544
2 23776 3878
2 22945 8195
1 57909 67732
2 19616 37685
2 54115 58484
2 58943 18006
1 59710 21839
2 42723 71655
2 59009 21230
2 50173 6775
1 62011 30894
1 26579 3648
1 17590 45745
1 21155 75872
1 40388 6997
2 56933 35571
1 50661 55337
2 29263 60969
1 33111 12281
1 50801 45601
2 45460 15646
2 17365 17837
1 2823 17979
2 36273 9054
1 15255 4932
2 14576 68625
1 13685 30972
1 3411 97544
1 23273 43857
2 8209 12174
1 6445 54745
2 5703 7304
1 3542 35888
1 16344 45164
1 11826 39188
2 39879 89821
1 17858 93070
1 53080 42516
2 39134 54605
1 45660 34313
2 4921 65867
1 18028 96694
2 51619 65770
1 61472 4530
2 51001 1506
1 35760 40789
1 48679 17341
1 49992 28809
2 3368 2988
1 41982 82004
1 60073 16247
2 1254 33291
1 34184 23179
2 50964 73465
1 15535 46687
2 26424 62007
2 51526 15449
2 40504 43428
1 20999 89453
1 9829 96005
2 53375 18923
1 7733 68818
2 42438 65344
1 16913 50779
1 52959 53180
2 49419 7113
1 35936 99616
1 4153 9982
1 55453 70802
1 32897 26121
2 22791 25529
1 11593 67190
1 529 81518
2 21701 39880
1 42938 65963
1 60836 19818
1 12574 82916
2 49098 57916
1 61200 87699
1 10835 69044
2 14828 57183
1 53407 68302
1 27662 9144
2 37424 69079
1 30122 97057
2 7614 29082
1 56626 52693
1 50535 53381
1 52024 84664
1 62705 6999
2 43250 12077
1 56853 52788
2 58494 67764
1 15645 86734
1 38902 11445
1 12384 93045
1 47249 67783
2 45564 62075
2 28372 49292
1 5136 57346
1 48832 93047
1 66324 58900
1 3849 14608
1 1687 15162
2 39695 88072
1 43218 53988
1 50744 75419
1 62382 31135
2 13945 21157
1 63835 94275
2 10638 12830
1 51258 12974
2 33430 43842
2 49078 17539
1 24629 55405
2 9771 11753
2 13251 75253
2 62246 53018
2 38290 43168
1 29871 98209
2 44281 49982
1 46741 17998
2 1010 33401
2 20318 54676
1 7502 46709
1 55783 90642
2 62514 51426
2 63749 55786
1 42847 67019
1 39335 7776
1 26826 99205
1 17665 1834
1 64528 77382
2 57658 33607
1 3166 77108
2 40646 70265
1 11237 1200
2 13851 70359
1 42511 69555
1 26988 70971
1 6952 68326
1 37792 34010
1 2589 64110
1 39985 47990
1 42983 76414
1 5170 19788
1 7127 73219
2 16064 34406
1 18754 9156
1 49824 64181
2 42735 87167
1 1193 67188
1 33956 55386
1 53157 4159
1 31005 34672
1 51650 55671
1 7549 87064
1 53394 79954
2 8029 29864
1 49982 52991
2 35249 96445
1 12279 800
1 63928 27774
1 11610 1072
1 30512 57905
2 50325 90824
2 56076 80018
2 50629 27493
1 11940 95905
1 62063 87701
1 2613 69244
1 64013 94787
2 65135 35002
1 12680 60908
1 28425 84499
2 936 23175
2 26740 83422
1 6384 93011
1 8082 230
1 39821 99266
1 12771 2304
2 12475 12041
1 37118 4899
2 22406 78732
1 28674 46537
1 19011 39331
2 25683 53502
1 25031 65186
1 1968 78319
1 51923 23479
1 4161 72995
2 31484 14458
1 54004 66931
2 8566 34128
1 47560 90068
2 808 49034
1 43174 16226
1 51985 87482
1 8348 97923
1 18769 49505
1 39281 28836
1 44229 27695
2 28250 2742
1 33953 99172
1 22722 53500
1 42411 80163
1 65769 60512
2 37764 61735
1 28207 30069
1 59705 16406
2 354 61027
1 12586 34745
1 16904 69675
1 284 49918
1 57232 46599
1 58697 50835
1 37144 55128
2 50875 12893
1 20413 52891
1 8705 50322
1 10860 47648
1 17221 3590
1 5162 29961
1 51010 24089
2 42161 65635
2 29216 80957
1 13626 80173
2 62579 95390
1 3274 65273
1 24217 30641
1 60967 10553
1 45747 39773
2 24147 59026
2 33640 72778
2 19910 55527
1 11805 64917
2 493 8702
1 9384 79961
1 34622 6852
2 37179 18653
1 61177 12806
1 61692 60240
2 7368 99037
1 44883 91990
2 10997 59132
1 39943 23319
2 25279 21745
2 32310 30145
2 21681 71872
1 10232 30420
1 24696 46669
2 18128 56037
2 43899 35609
1 43217 49948
2 59195 98594
1 6351 10621
2 24149 10026
1 52295 85747
1 47426 85349
1 54823 95050
1 59000 62766
2 53490 75391
2 1007 78568
1 38216 43052
1 25290 88184
2 61550 65592
2 49704 67633
1 25193 47201
1 50676 74217
2 30102 32768
1 28254 49117
2 34382 40201
2 16492 49099
1 51402 33100
1 36795 49379
1 60520 42646
1 12954 14286
1 21197 72879
1 54359 18321
1 24604 185
1 38778 8316
1 5284 87348
2 60032 3613
2 49687 39391
1 22469 28944
2 44943 63021
1 57280 57210
1 39662 11837
1 47871 47114
1 23992 22638
1 31231 74399
1 26787 89194
1 59974 77955
2 25240 27471
1 9527 81305
1 25853 15436
1 58655 59710
1 34464 10948
1 19122 78007
1 50666 10590
1 40026 55922
1 61603 35482
2 56171 78837
1 21424 67655
1 35983 40117
2 65554 6157
2 18063 95441
1 20059 97820
1 64973 98040
1 17817 11597
1 33228 52480
1 49462 26529
1 43398 88005
1 54607 94352
1 57097 7976
2 16754 60443
2 61188 48684
1 4315 6676
1 38466 60487
1 3611 71779
2 25480 15655
2 24361 41
1 47684 56502
1 14576 56319
2 64536 27859
2 35580 70537
1 14519 53095
2 35103 81487
1 39752 96436
2 21365 79725
2 15163 97980
1 2653 49888
2 54445 60680
1 53576 69911
2 51604 45804
1 45898 83711
1 24194 67833
1 2398 53747
2 47545 67641
2 50225 67262
2 25032 38268
1 44262 56953
1 31097 68081
1 30223 82132
1 45386 86306
1 36722 93972
1 62166 99235
2 50929 68367
1 15187 95895
2 34074 10988
2 8991 21467
1 5717 31946
2 22747 32601
1 29640 53570
1 6883 95077
2 61130 35053
2 24708 66775
1 29215 17630
1 5569 81487
2 56750 20662
1 9592 97298
1 37747 74123
2 2046 90538
1 44738 57386
2 31558 92852
1 11606 22505
1 21807 64560
1 3779 22414
1 55494 25868
2 57100 12489
1 24800 4833
1 3482 19376
1 5836 74261
1 5892 16940
1 33935 6804
1 58266 69313
1 34723 18852
1 31993 90777
1 13162 47869
1 10758 24321
1 4730 72636
1 14984 43704
1 7343 97992
2 62899 15064
1 52171 3250
1 59470 4534
1 1012 92193
1 13242 56772
1 62831 65708
2 10910 67384
1 13994 83819
1 24073 61129
2 55703 73149
1 30328 56412
1 1061 99008
2 6423 35092
1 35383 95980
2 26592 63108
1 60343 35847
1 43154 22349
2 36873 23961
2 35023 55485
1 57972 18609
2 54332 2278
2 19016 85671
1 7942 71263
1 29090 87850
1 8951 40713
1 66620 39331
1 45336 92162
2 19764 90314
1 50505 58767
1 15846 80408
1 15253 71948
2 62823 24927
2 11078 82500
1 12223 95976
2 56551 6651
1 41665 67230
2 48150 89807
2 2788 63921
1 36989 4840
1 16246 45013
1 56607 82565
1 57770 21064
1 40661 57950
1 29016 62218
1 22149 53356
1 20427 61919
2 53758 64239
1 17568 64253
1 23649 22969
1 53351 27235
1 8307 65299
2 57715 60180
1 30921 5622
2 59088 1316
2 22137 6971
1 13689 37931
1 59703 38409
1 51316 45773
1 13595 41731
2 43876 80222
2 6649 45752
1 14163 54086
1 31973 73173
1 7731 50771
2 17319 4738
1 2047 59538
1 5101 78857
2 47804 87221
1 33595 93425
1 59643 31812
2 18845 6475
1 31054 95495
1 4192 87061
2 41192 78160
2 41151 31391
1 45384 17821
1 14331 74968
1 55846 85728
1 29617 98673
1 4868 29622
1 66187 4663
1 45973 48187
1 11897 83222
2 43852 29828
1 52555 62938
2 20849 90811
1 35145 7920
2 2600 52112
2 11623 91689
1 34519 96520
1 55203 5156
1 9910 98328
1 44438 72265
1 6598 33005
2 22453 95580
1 34266 80322
1 62408 45590
1 10508 5928
1 2233 46264
2 18949 50179
2 55919 83915
1 14593 45257
1 50063 90343
2 1326 29001
2 43845 37572
1 55190 13924
1 14123 24884
1 65760 32901
1 29379 85262
1 64717 66607
1 61622 78078
1 5812 94966
2 40537 31596
2 49349 53515
2 3425 94995
1 12346 69013
2 12835 35108
1 36050 96533
2 49543 39986
2 1277 63687
1 56826 12566
1 21004 93920
1 22478 27197
2 35843 79579
1 63210 63346
1 26505 87910
1 26820 8619
2 64089 21774
2 36220 18859
2 16634 75607
1 16843 86932
2 10285 61347
1 27787 90566
1 45745 30952
2 19935 70019
1 41562 80254
2 23091 66110
1 7613 61117
2 5864 97451
1 12168 2909
2 7500 7608
2 7935 96872
1 19909 9273
2 3163 8484
2 61101 37893
1 28435 24237
2 933 14868
2 17609 95172
2 58397 93988
1 15311 88009
1 23056 9582
2 31935 85279
1 23689 49353
2 52937 57830
1 34730 21344
1 45396 97935
2 41225 83940
1 5074 64729
2 29217 61546
1 44625 99375
1 8690 59174
2 18220 67921
1 9139 6358
2 62270 61462
2 7538 42123
2 31441 23711
2 63426 13665
1 18811 43676
1 2233 68869
1 52494 86329
1 28795 77856
1 60481 97672
1 61899 24898
2 39628 94972
1 65723 32285
1 15321 81278
2 59014 57328
1 44114 10200
1 5004 5493
1 38142 59418
2 23573 47981
1 29783 76534
2 62824 57555
1 14430 99146
1 21653 99856
1 49313 47943
1 6212 91241
1 13827 49013
2 21353 94932
2 17539 64204
1 53852 13825
1 19557 50866
1 5811 85632
1 61580 14393
2 32546 59012
2 21855 88246
1 694 5345
1 6800 94752
2 64143 87134
1 45240 11619
1 17456 30227
2 52210 19006
1 227 43605
1 11848 35029
1 22502 27311
1 9822 87268
1 51279 95537
1 12702 80202
1 41918 76479
1 30811 58324
1 60278 55434
2 54976 46356
2 34983 46747
2 59604 52365
2 11840 67372
1 389 78516
1 61334 81072
1 30920 74429
1 8776 24627
1 33299 69963
1 10602 66580
2 54102 98616
1 45812 12758
1 41458 70902
1 33086 38908
1 58415 36667
2 60330 56816
1 48989 70506
1 3889 92832
2 54352 11935
1 39920 22172
2 55543 92332
1 53127 55084
1 25788 59260
2 65084 3719
1 7409 62656
1 1914 84873
1 25757 54221
1 48577 32649
1 33371 95861
2 40293 50291
2 15734 94418
1 29529 94031
1 64749 16815
1 33587 28397
2 7794 82511
1 64735 27481
1 41570 78467
1 2481 18564
1 24319 58398
1 8886 78141
2 22108 97548
2 43584 66474
1 65599 64518
2 63650 2151
2 38102 78091
1 4003 91119
2 29511 47949
1 51025 4262
2 60930 74341
1 5350 2622
2 40255 50405
2 43012 88846
1 19052 29281
1 45167 29174
2 28165 65299
1 3946 2698
1 28562 6883
2 25901 46814
2 19411 4473
1 39336 57421
1 29844 25148
1 13336 61973
1 34779 59305
1 14897 2064
1 31201 73748
1 28217 26503
1 9069 10264
1 11661 48734
1 55107 36972
2 43817 93507
1 46234 40340
1 52105 35771
1 63738 43557
1 62416 3951
1 5734 71507
2 46484 79834
1 54247 49005
1 33865 90054
2 32956 38448
1 12952 41281
2 28439 22787
2 22609 48300
1 66551 75652
1 6928 12127
1 756 39748
2 14178 88100
1 51532 18475
1 50716 66440
2 27680 29690
1 37416 5533
1 66026 54620
2 13473 18758
1 30502 70377
2 7972 85670
1 54151 79132
1 40326 21014
1 37965 29753
2 17858 97523
2 40037 95851
1 65341 16222
1 25449 6673
2 4890 47706
1 49055 37903
1 19409 17808
2 43663 87904
1 1548 90290
1 53179 88655
2 519 85108
1 11177 56279
2 5374 95423
1 24305 4860
1 15195 32350
2 25199 87451
1 37810 19534
1 30628 57570
1 204 53856
1 16047 13620
1 52669 13911
1 52502 28622
1 26354 30645
1 26404 53157
2 62538 87843
2 52418 35413
1 41458 75723
1 19415 91699
1 64655 52109
1 42518 88525
1 24807 78144
1 7990 98210
1 65912 70438
1 42274 19159
2 29070 55222
1 26340 16212
2 16465 7872
1 8217 12916
2 13018 23085
2 5657 49445
1 22346 54430
1 32778 5641
2 11452 35067
1 724 91664
1 25184 89255
2 55168 63363
1 23362 83578
1 52224 13324
1 62605 74390
2 26334 35878
1 34537 38347
2 49730 92673
2 11293 1055
1 52593 97270
2 5331 70765
1 21378 31463
1 65332 10440
2 39869 84165
2 52626 70791
2 46133 36300
1 17289 18526
1 43700 28702
2 37305 49379
1 24260 86636
1 4745 75330
1 44180 83144
1 50402 32136
1 66647 41924
2 61866 7219
2 34849 86646
1 19171 82053
2 13586 74334
2 44969 34568
1 24325 71621
1 53143 51528
1 22676 95165
1 49623 59539
2 65217 7205
1 35615 45893
2 28262 16004
1 39030 60995
2 24085 37106
1 54188 63327
1 32845 29892
1 21219 29504
1 44108 669
1 21215 74260
1 31877 50927
1 44190 42525
2 5013 44787
1 48980 83977
1 7723 1931
1 65596 282
2 64042 59084
1 45032 78713
1 6901 32500
1 15306 34575
2 13687 58976
1 8134 89930
2 51117 49851
2 1257 45799
1 2080 64383
1 8138 3247
1 45538 2156
1 12031 25307
1 16622 30128
1 22165 56343
2 46401 8392
2 19339 56388
2 38289 67587
1 46018 45687
2 57774 11130
2 775 51157
1 347 82671
1 51520 14629
1 9420 8877
1 46322 6802
1 2605 90768
2 58830 75061
1 13816 17022
1 42653 73137
1 18887 92260
2 9506 65741
1 12067 15635
1 41641 7782
2 62898 62874
1 5014 14694
1 12072 42198
1 29320 73280
1 43077 32404
1 28569 57858
2 23916 87410
2 28903 49059
1 65807 68898
1 29075 70361
1 34413 29693
2 44353 1303
1 350 10119
2 19989 96987
1 59450 73786
2 34963 22527
1 46801 78422
1 44153 2594
2 64914 57612
1 21732 4294
2 7582 8748
2 63881 66290
1 61048 63187
1 56074 98247
1 48335 35627
2 47071 49674
2 5481 9641
1 58129 64716
2 60388 85166
1 47945 89590
1 13400 27860
2 53829 4755
1 11565 26250
1 33557 64533
1 28294 52245
1 4011 11685
2 64654 91730
2 65800 55883
1 1488 26045
1 31331 64650
2 27403 2651
1 52427 12428
1 5007 72367
1 26056 95788
1 37011 53358
1 48139 1296
2 30129 38793
2 57021 76358
1 26853 85709
1 49626 94115
1 2497 52345
2 63396 2053
1 21852 17456
1 6798 24197
2 34173 16608
1 7758 45571
1 52796 18950
1 61379 95472
1 57538 66186
1 21574 92863
1 37174 3885
1 22632 44146
1 57333 81406
1 27734 50900
1 1573 72196
1 42107 84218
2 53520 93488
2 50146 97204
1 3648 77412
1 47213 73367
2 31781 73347
2 16935 57496
1 42113 98982
1 45628 5631
1 54945 23360
2 9887 95531
1 33366 38928
2 53576 22133
1 28830 24630
1 8394 88280
1 62263 80082
2 26508 27283
2 60348 38271
1 22319 54008
2 56499 38921
1 62904 35198
1 40616 42510
2 675 92975
2 53201 17807
1 60225 51218
1 25502 51319
1 62166 51081
1 56248 75423
1 58725 65304
1 26314 76456
1 65390 87887
2 52164 67072
1 40757 86764
1 59388 77579
1 12121 38409
1 61967 92458
1 44539 43045
1 60750 55128
1 301 3309
1 56551 42399
2 29622 67078
2 21871 10264
2 51873 71173
2 7303 83666
1 5019 51082
2 24886 81154
