50000 50000
1 20284 45173
1 31956 10876
1 6613 33027
1 22055 38366
1 23774 42019
1 746 799
2 22839 32372
1 23491 41696
2 32509 21933
1 14986 4019
2 27330 23256
1 5510 44168
1 17221 7993
2 24725 15214
1 13807 29066
1 28435 26334
1 1853 28785
1 20900 1725
1 29593 46897
2 25551 30659
1 8672 5702
2 16820 40642
1 27154 29395
1 14304 36487
1 32037 24774
1 32922 12707
1 30701 42728
1 28432 5750
2 2532 46437
1 18133 28947
1 32528 31622
1 22136 3013
1 10062 37608
2 28725 12918
2 10896 1964
1 8674 29603
2 14655 18426
2 22846 47910
2 11688 37674
1 33173 6100
2 15751 7075
2 27143 35361
1 8675 1731
1 32186 44841
1 19974 44567
2 32038 6651
1 29588 4005
1 29806 21712
2 12249 41888
1 15196 28455
1 24080 1517
1 13056 29966
1 21374 563
1 15246 37956
2 2149 7115
1 31373 4316
1 21336 39763
1 30155 44421
1 406 22494
1 14100 5312
2 27721 44225
1 9310 41368
1 21742 36653
1 5370 28737
2 25993 35089
2 26715 27213
1 18051 14092
1 12708 39618
1 1585 5493
1 22162 3209
1 20449 35158
2 22720 43375
1 14880 31951
1 492 18987
1 8692 22443
1 5133 46127
1 32618 12953
1 30133 38723
1 11806 47960
2 6367 20839
1 17723 13526
1 27308 45514
1 19981 14711
2 19166 31619
1 11351 31181
1 20670 2776
2 738 25252
1 525 30903
1 9916 44723
2 28130 37651
1 14468 11297
1 6115 41384
2 31820 19753
2 2858 23990
1 12808 20958
1 5742 22821
1 33214 16468
2 15583 10350
1 21070 44684
2 7368 30282
2 31211 15919
1 28768 10943
2 16133 40796
1 14019 1880
2 17995 26081
1 14873 38916
2 30287 30417
1 31617 21822
2 21242 14033
1 2774 49965
2 19575 28755
1 32588 44643
2 26176 37039
1 17163 37174
1 10760 24621
2 1981 98
2 19434 17615
1 11146 49898
1 21468 38682
2 22871 13040
2 29207 46705
1 1200 21200
1 1251 15972
1 23063 49601
2 32804 41922
2 19383 45217
1 19499 12405
1 30376 23672
2 25835 18557
1 9096 28884
1 11984 7685
2 26544 19126
2 25447 7850
1 9933 1956
1 13912 10143
2 21255 9173
1 2253 36170
2 6482 31374
1 1989 49259
2 28656 13626
1 18638 26522
2 30425 43097
1 12467 23879
1 22865 44732
1 5057 25914
1 1149 38768
1 12701 49179
2 532 7478
1 2332 30030
2 819 35115
2 30384 903
1 21407 49248
1 11028 23377
2 19932 7072
2 19703 73
2 16347 40431
2 1110 44542
1 223 34655
1 19366 18700
1 12335 33378
1 26634 20524
1 31299 23716
1 23695 12318
1 12135 21836
2 26546 37402
1 4169 42544
1 12011 3992
1 2083 46828
2 20783 17063
2 20212 28426
1 27810 21163
1 924 27062
2 22401 46604
2 26857 20291
1 9581 38459
1 23861 42522
1 19821 31824
2 12675 19493
1 6788 32654
1 13601 3812
1 4941 37776
1 1365 2135
1 26160 45343
2 3978 5717
1 22699 45707
1 31126 49770
1 9264 42846
1 11859 6382
2 14574 12268
2 13487 29127
1 3938 22860
2 29731 10660
1 7842 24535
1 10238 34976
1 18329 28438
1 23817 24193
1 8487 38344
1 5384 10121
1 13333 22887
2 33156 7005
1 31170 49542
1 32829 35926
2 27205 3422
2 32518 37440
1 1244 23223
1 19540 5094
2 9357 22656
1 23661 35941
2 29960 9889
2 11235 23135
2 1385 18959
1 26783 28099
2 4952 27807
1 6527 38196
1 28439 48489
1 24888 28589
1 3600 45699
1 23627 9705
1 18858 43590
2 13815 26278
1 10635 18236
1 16950 35573
1 5914 3080
1 11433 9852
2 32227 34450
2 4727 18573
2 33184 19130
1 24882 48925
2 33280 28818
1 18109 26573
1 970 44910
2 29737 39386
2 5408 16141
1 21820 19877
1 32884 18060
1 19655 42035
2 26351 28674
2 25284 35472
1 5532 17732
1 11509 42682
1 31838 44831
1 13220 25479
2 12368 46600
1 27722 32348
1 11626 40716
1 22015 7279
1 7459 5710
1 15508 44187
2 19643 10101
1 945 32718
1 19968 568
2 4883 30460
1 1302 37569
1 24130 45213
2 21475 11526
1 5453 17653
1 3753 30790
2 24258 31893
2 29938 44087
2 16086 34788
1 13962 22827
1 25329 44313
1 9099 6421
1 5683 7637
1 4511 27880
1 6322 16704
1 13646 23494
1 4370 13708
1 10965 23154
2 11678 41805
1 27609 49873
1 7864 38629
2 10059 39872
1 22195 32406
1 281 29048
2 20238 22111
2 4795 7214
1 11115 21205
2 28228 37139
2 6463 33215
2 284 27763
2 4755 2791
2 23488 38754
1 5583 40644
1 12939 9055
1 18561 42147
1 11191 12047
1 598 16918
2 8064 45467
1 12405 35277
2 11380 11364
1 28256 45032
1 9700 36049
1 17129 46922
1 30456 39536
1 25261 18895
1 7034 17681
2 22209 45079
2 2838 13406
1 2690 24866
1 5455 44215
2 11769 16678
2 7937 25155
1 4682 37968
1 12248 997
2 15550 49793
1 22047 30813
2 663 25599
1 4962 28017
1 21884 21179
1 5558 49499
1 11440 10056
1 18128 40661
2 1594 26336
1 15580 43262
1 9799 5195
2 4861 22657
1 24784 13241
1 8857 49164
2 10817 8561
1 13197 39702
1 29134 14406
1 32746 15326
1 27986 13985
1 2899 18781
1 31934 45533
1 287 7801
1 22928 19676
1 15385 10581
1 21508 2036
2 21385 41130
2 32217 41871
1 3497 10897
1 24546 16153
1 19763 16968
1 10616 28847
2 26591 32188
1 30603 47612
2 6388 39347
1 17041 29299
1 24344 12853
2 25901 17887
1 1186 8886
1 30156 22660
1 11970 45024
1 4743 46543
1 26166 31135
2 33083 22834
1 24273 24271
1 32023 9328
1 30722 34627
1 32981 148
1 3714 14439
1 8148 1176
2 18412 629
2 28547 29882
2 9707 2175
2 7955 5396
2 5334 31251
1 14916 40718
2 2909 34695
1 31907 13983
1 31124 43691
1 15577 12172
1 25542 49289
2 22194 35650
1 6967 4668
1 669 17966
1 29274 27878
1 14461 4425
1 29358 5067
1 20992 19758
1 6692 36989
1 3656 23040
2 12852 21220
1 1398 2369
1 5958 13365
2 15719 15237
1 27956 1293
2 3740 37654
1 9575 44527
2 6297 9453
1 18949 8347
2 8083 45720
2 2617 17047
1 32043 31034
1 2022 36517
1 19663 5843
1 26359 4382
1 28282 43985
2 17061 39049
2 15000 25439
2 5420 34941
1 29078 16924
1 16029 39566
2 3476 40811
2 24931 10409
1 2755 20739
2 18102 18504
1 23018 35850
1 15752 391
2 32613 42595
1 3343 28866
2 24228 21137
1 7668 32730
1 19687 44699
1 24386 49633
1 17203 42907
1 18660 20136
2 18246 13666
2 27731 433
1 13168 41534
1 27118 12066
1 26379 26054
2 12679 8264
1 16754 10957
1 27969 30564
1 10080 16057
2 5308 24029
1 8278 12941
2 20477 15517
2 12420 42106
1 7923 6335
1 17412 24605
2 21796 32570
1 24214 26062
1 11061 31319
1 2469 25264
2 19044 24967
1 17521 33529
2 30827 37413
2 10295 20069
1 10577 28738
1 5077 6068
1 32829 9214
1 1257 40695
1 226 39849
2 28683 13656
2 11527 35982
1 23346 10371
2 7368 26176
1 23898 36062
2 22775 36042
2 26308 35728
1 14355 32263
1 826 23547
2 18730 12914
1 15711 46370
1 8454 7465
1 30154 38916
1 25938 15261
2 24653 34165
1 31894 2853
1 31921 26500
1 25204 13413
1 18861 29753
1 29840 42711
2 9246 15576
1 2504 44018
2 871 19227
2 2720 7370
1 7622 45401
1 9507 5227
1 29111 2205
1 10429 20109
1 20184 42532
1 24353 10809
1 21423 37646
1 1638 15088
1 17468 37403
1 4248 38594
1 25828 8219
2 5174 8153
1 26637 13474
2 1804 7115
1 20892 12015
2 9954 41813
2 21975 19226
1 4141 20467
1 13005 3178
1 6073 11811
1 26537 10917
1 30707 22407
2 29202 30524
1 27445 1725
1 18925 24050
1 14581 47881
1 8975 17701
1 2543 1528
1 25935 37829
1 17898 20250
2 9308 9944
1 27100 92
2 22692 37062
2 19849 41072
1 6491 3812
2 2808 23630
2 12130 21325
1 25399 44566
2 15602 37823
1 19753 19592
1 5502 5876
2 31119 20756
1 4184 40520
1 29511 41620
1 11894 3791
1 16814 37061
2 8576 48119
1 3446 13251
1 9693 11339
2 8513 48739
2 14641 33034
1 3548 42198
1 27590 26757
1 2633 49273
1 12222 36591
1 27440 18064
1 30535 13429
1 25917 16947
1 30301 7889
1 25208 23698
1 5787 4487
2 20803 42273
2 24083 27936
1 1443 46504
1 19584 23174
2 26089 49277
1 32362 10276
2 7671 15471
2 30600 48837
1 21951 241
1 17094 47601
2 15131 29185
1 19112 7487
2 7036 7128
1 24703 30258
2 13917 44651
2 18137 11744
2 26997 26167
2 18233 7236
2 13840 26652
2 28291 18833
2 11553 13102
1 5522 4569
1 29325 23392
1 19227 17867
1 26718 36644
1 24805 9632
1 28087 27001
2 22125 12055
2 25201 7861
1 5464 30853
2 21620 9297
2 14924 5289
1 9575 36670
1 18336 30603
1 5227 7656
1 5666 1582
2 29180 26891
2 28700 39853
2 10761 36248
1 32153 48912
2 30077 17868
1 12491 6764
2 12856 24324
1 11091 34907
1 23141 8138
2 20092 18529
1 30166 6039
1 9407 40602
2 10684 47556
2 11757 29366
2 18203 13763
2 17868 29276
1 24898 27027
1 28041 19303
1 8166 9769
1 24594 33485
1 23871 43897
1 24451 8144
1 5880 46839
2 6929 13988
1 13396 13750
2 7571 33665
1 17296 8499
1 3118 6018
1 28345 38881
1 21075 9608
1 28998 5645
2 27206 44347
1 12197 1703
1 22298 6149
2 25649 1489
1 24597 2878
1 31729 34350
2 7462 14706
2 25739 35605
2 32215 39088
1 31125 26099
1 5260 18884
1 1577 1670
1 30767 34177
1 27557 29941
1 30301 21596
1 12101 15830
1 7497 41214
1 4199 11615
1 15198 6455
1 27545 38525
1 8135 20292
2 11941 8340
1 32944 25718
1 32321 19491
1 8532 2776
2 22582 48934
1 22470 5092
1 8897 21894
2 10019 35857
1 24015 38472
2 22723 22112
1 30008 11027
1 15511 46163
1 18109 26565
1 8856 23997
1 5489 4016
1 5549 44139
2 26378 3326
1 28453 37006
1 20161 20743
1 22184 5713
1 12057 32760
1 27487 28437
1 32966 36920
1 15445 48781
1 15567 8055
1 7642 43658
1 22879 25893
1 31274 16434
1 15932 22582
1 16856 46433
1 20993 1598
1 30808 33287
1 26434 2796
1 20465 33613
2 3978 33500
2 4149 23846
1 31840 39978
1 25423 39464
2 6933 41440
2 26197 41818
1 2287 29188
1 270 30342
1 1830 24069
2 5698 5910
2 5591 21443
1 7569 45067
1 28336 23915
1 20651 22899
1 2186 464
2 225 35338
1 4825 34969
1 3117 7522
2 10751 18224
1 28380 958
2 18650 25439
1 18145 25893
1 23685 1194
1 5310 1022
1 24372 22437
1 13090 16290
2 28974 49982
1 28623 33549
2 3454 3490
2 30991 41728
2 27671 14045
1 692 6218
1 13305 34579
1 25846 7746
1 31570 45857
2 20427 18586
2 9322 9729
2 5603 44673
1 879 20712
1 12515 45975
1 31528 15484
2 23151 74
2 9964 21724
2 20174 17869
1 29315 37318
2 18869 30444
2 6975 40046
1 33327 3563
1 32984 36392
1 28684 37733
1 21351 19917
1 28331 28473
2 14827 12897
2 7428 34387
2 9824 2611
1 10707 7432
1 11814 20193
1 3610 25579
1 31720 18197
1 732 41557
1 20705 18903
1 5875 16330
1 18568 21259
1 17198 41469
2 31908 4588
1 4805 42534
2 4670 38385
1 12897 15023
2 26435 4381
2 27061 1596
1 18189 15594
2 26470 17355
1 14090 38655
1 18274 4897
2 28322 13921
2 28247 20536
1 31024 8585
1 18779 21226
1 12791 37314
1 27797 9956
2 6126 26155
2 18499 15829
2 6372 48819
1 18605 15916
1 27843 44060
1 293 6599
1 12077 3868
2 14663 29098
1 7018 27852
1 19315 32849
1 17558 37911
2 159 45655
1 20348 3525
2 21429 14966
1 32828 34891
1 26424 33127
2 1267 38338
2 20003 533
2 12566 46245
1 27675 32456
1 781 30428
2 18748 20306
1 33178 44398
2 22503 30153
1 12403 6505
1 31086 1700
1 12684 15626
1 16750 864
1 1873 41688
1 11035 44547
2 22240 49281
1 5716 28391
2 11295 2811
1 20567 43368
1 6402 19869
1 1890 467
2 17484 7614
2 23764 823
1 14294 14531
1 26016 39727
1 23772 534
2 6190 8608
2 1665 29124
1 32575 49084
1 12177 6285
1 1083 20334
1 4609 9738
2 2376 32783
1 8308 2717
2 5643 26215
2 14126 5779
1 25461 39842
1 27534 32680
2 8603 5809
2 6662 28139
2 29350 43990
1 20980 24301
1 12781 17152
1 16479 37611
2 32958 21813
1 31573 11568
1 16719 4991
1 7519 1026
1 681 1503
2 22066 49847
1 6759 40886
1 4729 45084
1 26049 29442
1 10364 43193
1 18694 18014
1 18328 49595
1 9236 19255
2 1315 21520
2 5470 38229
2 381 6443
1 26193 28172
2 24155 31360
1 19883 3707
2 14670 46022
1 19000 24112
1 4665 28018
2 13959 7850
1 16981 2997
2 11056 2927
1 29007 38411
1 5674 41359
2 4261 47159
1 14483 13159
2 1196 6134
1 23593 179
2 11257 569
2 25149 16025
1 12767 30477
1 13906 18706
1 18792 35261
1 7874 42758
1 23232 40860
1 21021 43387
1 26218 25794
1 24367 13964
2 28354 33147
1 33054 10463
2 27907 19147
1 2325 34115
1 7960 13297
1 22234 20042
1 20113 18138
1 11636 35471
1 9954 46502
1 16477 32000
1 16406 14699
1 9418 48921
2 32590 48895
1 26509 41274
1 18147 39605
1 9559 978
1 27073 28709
1 20554 36529
2 2387 28709
1 8826 38099
1 5832 35211
2 4943 37246
2 20510 20175
1 5135 18194
2 6478 30576
2 27161 29481
1 575 43942
2 18613 36112
1 19308 19193
1 21503 49303
2 18677 29933
1 8267 18693
2 8195 4734
2 16752 1493
2 14499 6427
1 26041 12958
2 2874 1948
2 28117 19809
1 17473 30324
1 13084 38605
1 7226 23818
1 3191 49238
1 25223 41376
2 30391 7514
1 27885 27543
1 26626 27410
1 29300 47149
1 31515 30535
2 10227 48756
2 29877 6038
1 1124 16833
2 1251 20058
2 17136 939
2 13466 30194
2 15049 277
1 18129 34046
1 23939 28055
2 31734 5154
1 29712 7626
1 12604 43491
1 30551 33211
1 5878 14333
1 21993 2930
2 13006 3259
1 1529 20480
1 17468 24784
1 26859 1589
1 12506 3871
1 21526 38451
1 4368 12790
1 22789 33810
1 19423 24078
2 11219 32038
1 1319 13409
1 14063 36963
1 18076 34960
1 16323 16055
2 30602 5048
2 1610 49253
2 17544 21970
1 21697 39888
1 26066 20850
2 15980 17809
1 25439 6727
2 26428 22932
1 1752 34794
1 22630 30586
1 6003 44097
1 29771 3445
1 12035 28241
2 467 18550
1 14493 32249
2 23433 49517
1 5893 40048
1 30026 37814
1 7391 22153
2 738 18718
2 18723 31615
2 14305 35962
1 11975 18433
1 3260 28551
1 1707 25343
1 20106 1242
1 27542 10903
2 20930 42362
1 7836 36951
2 14279 42076
1 18548 41368
2 22051 20084
2 5993 48352
1 29114 32381
1 27037 17148
1 14619 41586
2 15618 19398
2 4110 31426
1 19400 20401
2 8307 25951
1 71 20498
1 30850 16627
1 14088 2600
1 2227 25608
1 24536 4911
1 6516 9846
2 15166 27739
1 27341 32085
1 15758 36738
2 21361 28918
1 2935 43548
1 11864 24938
2 29608 2191
1 12572 20244
1 32143 9048
2 2155 45302
2 1441 46823
2 12356 44523
1 7644 37854
1 10517 4676
1 1739 17224
1 18164 42264
1 17002 22905
1 31655 10273
2 3786 35951
1 21562 14687
1 17894 1339
1 2297 8370
1 33102 16871
2 4012 2562
1 4927 11681
1 3073 41422
1 30388 8182
1 21928 40076
1 30480 29891
2 17657 38441
1 30991 30191
2 30958 26998
2 28505 13431
2 5936 42450
2 13163 46545
1 16133 45134
1 22545 36948
1 12953 40965
1 5207 5896
1 1415 7315
1 10764 20951
2 7964 34741
2 7800 8297
2 8402 46694
1 32035 14011
1 21346 23535
1 25406 48135
1 33296 534
1 3904 530
1 28208 40099
1 2374 7027
2 26605 4401
1 16796 20340
1 23284 29383
1 9471 17750
1 25720 12058
1 29444 33510
1 6900 4694
1 5351 30772
2 29596 34101
2 24020 24114
1 731 32615
1 11410 37061
2 18823 46836
1 1356 44060
2 29146 2408
1 12525 9753
2 26410 9174
2 12254 26268
1 33196 18747
1 30217 26045
1 23195 12486
1 22041 31012
2 2583 45609
1 32862 22881
1 10960 33675
2 5751 13536
1 2368 39103
2 12639 42422
2 18364 15764
2 22488 31293
2 24586 32265
2 10257 14911
2 9916 42528
1 3583 20828
1 18862 21513
1 31373 41954
1 6732 22443
1 26524 42548
1 1938 44407
1 29083 11561
2 30771 21859
1 11876 42155
1 23528 7610
1 2456 25918
1 25501 6053
2 5093 25311
2 1434 13934
1 19524 43124
1 5085 39499
2 24005 32500
1 20377 37773
2 27496 42157
1 11025 11804
1 23738 9473
2 26584 26305
1 27140 34349
2 27994 32564
2 3921 18279
1 24643 12949
2 20882 47211
2 11176 7120
1 25668 23203
1 18672 17988
1 13879 2221
1 12238 48868
1 7974 15566
1 26941 25177
1 18590 45589
1 27062 829
1 31405 13990
2 4432 31402
2 6394 13599
1 20221 45821
2 21323 49956
1 15264 10218
1 2474 29623
2 7330 27186
1 12463 47879
2 10885 15776
2 5048 13147
2 24522 5150
2 11043 28324
1 24961 1665
1 24043 7718
1 11227 2943
1 10495 2944
1 23286 37282
1 29034 35945
1 26978 9510
1 24100 39115
2 22747 4989
2 10125 18463
1 9307 43287
1 14279 19127
1 17723 22445
2 14652 30305
2 14988 38554
2 11742 30443
2 33228 15019
2 5616 46669
2 10239 48342
2 15192 30195
2 19441 9405
1 11450 44796
2 14244 1713
1 10306 42086
2 3592 9845
2 12198 22753
2 11160 36967
1 16918 12237
2 25915 47265
1 4776 26426
2 14631 38069
1 13268 25399
1 26002 12478
1 25859 4459
1 24018 14833
1 28031 23123
1 6021 32414
1 8975 6057
2 9737 35432
1 19409 17830
2 7097 27769
1 21510 21481
2 18263 28741
1 20945 37774
2 310 1425
1 2455 47519
1 26388 48793
1 31166 19525
1 22791 21933
2 12170 31689
1 2335 8574
1 8998 20816
2 27990 4151
2 8464 47881
2 31591 13184
2 24164 37521
2 11386 27873
1 26058 19863
1 20496 7956
2 21197 16377
2 30111 40160
2 28250 27113
2 246 46248
2 59 33977
2 27230 46951
1 27194 33541
1 25362 31635
1 5452 5030
1 28895 45440
1 12256 5520
1 5489 31376
1 31860 49112
2 1875 45331
1 15744 42022
2 2903 45186
2 8633 23387
2 2554 41311
1 8065 27321
2 4993 25823
1 19695 1539
1 2034 2717
1 5060 5077
1 10970 46220
2 23349 38700
1 5503 24722
1 11667 11514
2 1775 43915
1 15314 13707
1 24232 31436
1 17181 48977
2 21150 42494
1 32186 18758
2 14942 9102
2 13768 8031
2 31247 18877
1 30636 32742
1 8084 3608
2 3979 22880
1 33319 17175
1 17633 41650
2 32998 31608
1 18341 15904
1 12029 17554
1 21260 24521
1 17679 45913
1 16992 30381
1 29786 46565
1 27957 4181
1 7331 3457
1 2322 48628
2 2460 27214
1 21712 48865
1 18182 14172
1 25563 29835
1 1852 6564
1 31598 14917
1 5995 3623
1 26121 28391
2 13130 10830
1 13843 23690
1 1841 26048
1 552 31365
1 2930 19704
1 340 5625
1 22144 13193
1 28974 30496
1 6241 18462
2 16760 9288
2 30508 49971
1 28490 31673
1 9105 24349
1 22462 17424
1 32318 2305
1 13286 49789
1 16002 24761
1 31793 30999
1 22188 26506
1 7924 31892
1 11190 4113
1 18016 25037
1 24101 36964
1 4670 8105
2 5904 37831
1 10298 15261
2 30269 41733
2 21301 35225
2 1745 27860
1 23902 25436
2 5131 34211
2 10524 21071
2 5579 48407
1 8812 10176
2 23949 31616
2 24486 45116
1 21564 45055
1 6087 14491
2 4876 23133
1 18902 42429
1 504 44349
2 18987 15963
2 15130 33880
2 8935 47017
1 11288 1636
1 25279 19843
1 30241 7974
2 9083 278
2 6195 26778
1 9308 45506
2 23754 4722
1 5566 15969
1 26877 48018
2 29762 28611
1 8259 46280
1 6380 43614
1 21286 44263
2 28340 22881
2 22505 32543
1 32105 32854
2 30145 1808
1 22319 24823
1 23447 48651
1 10585 23346
1 14671 8731
1 12200 11256
1 27920 445
2 15915 45050
2 8200 38888
1 11003 13801
2 13867 35279
1 21154 34366
2 15057 41767
1 20588 3273
1 2022 36207
1 19795 6993
2 3615 48307
2 25200 25768
1 26385 26173
1 12339 12467
1 18160 9232
2 2757 25615
1 13921 45924
1 21629 1905
2 26088 19542
2 287 15858
1 33282 11688
1 1877 8649
1 17280 48748
2 22291 46720
1 25873 8891
2 9204 42921
2 31287 28338
2 24507 29566
2 27350 34578
2 10244 24208
1 31489 31521
2 1828 28578
1 30174 40985
1 30567 31927
2 2910 41304
2 22620 49071
1 5217 24044
2 21503 31737
1 18471 11601
2 10355 13464
1 31820 3183
2 1969 45119
2 30396 8158
1 9177 5535
1 29347 40917
2 31228 37344
1 710 821
2 26271 30642
2 2673 45302
1 766 22832
1 11447 17964
1 6035 25631
1 13941 45536
2 7173 35420
1 27485 8851
1 3954 1504
1 10961 44757
1 32004 8187
1 22037 42562
1 28712 47675
1 30481 35359
1 15624 31160
1 28258 29219
1 10707 21698
2 1495 19849
2 17867 46925
2 30005 16313
1 12465 41762
1 19665 23972
1 7085 31965
1 32863 27747
1 31514 41315
2 1185 30533
2 17461 35504
1 22437 4995
1 9018 20689
1 22290 6520
1 1320 14508
2 3796 18635
1 31691 45693
2 8119 1018
1 18616 12354
2 5955 21794
1 274 2374
2 17241 27381
1 28396 4159
2 29138 30360
2 27986 15506
2 12093 45133
1 30632 21516
2 6781 11973
1 6276 35554
1 2020 27041
2 14851 28838
2 22881 28310
1 12674 7950
2 27780 24663
1 12526 13763
1 3143 22392
1 25948 39089
2 31272 1897
1 10632 8822
1 1100 39727
1 30882 39632
1 11020 25465
1 1432 38577
1 21176 25305
2 29223 29217
1 24175 45826
1 22115 13093
2 14231 30977
1 22796 37970
1 33138 31947
1 1383 46515
2 6409 37609
1 15072 19056
2 17054 33375
1 20314 25215
1 19282 4992
2 1939 71
1 6993 491
1 11824 41193
1 836 14345
2 22098 9722
1 21498 6456
1 6815 1858
1 2142 41129
2 21117 35044
1 21784 6952
2 13284 30144
1 5542 47801
1 6372 1081
1 12438 152
1 30519 39200
1 17094 1817
1 27658 40151
2 13741 20447
1 32569 45838
2 11567 23746
1 6056 25756
2 21145 45020
1 9595 10263
2 2534 42878
1 7567 22837
1 9609 3829
1 25383 48148
2 24068 48957
1 22845 43378
2 27831 27354
1 22506 32488
2 31206 18486
1 32176 6004
2 17494 912
2 12381 829
1 9315 35974
1 8389 49605
2 8844 24982
2 11573 49464
1 1142 2626
2 2895 2329
2 2663 11756
1 10150 25881
2 8672 20940
1 10789 45455
1 11914 18110
1 13008 12695
2 27062 25301
1 18663 20938
2 14200 25195
1 15252 20042
1 5231 27437
1 15622 34130
1 31378 44879
1 23230 8873
2 29474 43988
1 26759 27693
1 13566 25761
2 10561 32762
2 4691 42922
1 4405 2353
1 9569 30689
2 7341 25937
1 29441 25930
1 21269 23898
1 7758 47831
2 12381 17322
1 8736 48843
1 16831 6960
2 918 19688
1 9320 24833
1 28248 4771
2 11124 39199
1 2161 26864
2 30498 44458
1 31435 45769
2 6656 5637
1 12957 23430
2 16053 39411
1 27195 34963
2 1952 21930
2 23161 28766
2 4714 18813
1 27856 14909
1 30499 7312
2 6756 26850
1 11905 28903
1 25930 25691
1 1929 12208
2 20377 12046
2 4236 6422
1 874 47103
1 20160 7326
1 27172 19310
1 28667 42584
1 30595 16493
1 12795 23129
2 667 28886
1 10898 33159
1 14548 35707
1 29783 16618
2 32119 10788
1 2646 7464
2 5913 44241
1 14245 32238
1 31234 44696
1 4846 41250
1 23060 17505
1 2311 20664
1 11507 46442
1 27951 40625
1 3450 39992
2 4806 15601
1 8048 38060
2 7769 41352
1 23534 5853
2 32756 3786
1 2611 45628
1 28536 12249
1 19290 3691
2 10396 22478
1 13544 7500
2 12336 46592
2 23780 21819
1 16674 17110
1 25944 40891
1 31672 24959
2 33201 2199
2 20934 10604
1 4860 14432
1 6340 18827
1 7803 25146
2 2156 10475
2 29784 12006
2 4809 26130
1 22044 28113
1 20878 31872
1 12410 28266
1 18134 3486
1 15671 23681
1 4731 31387
1 31239 16311
1 27173 27307
1 32818 41868
1 27220 8515
1 4882 21680
1 23679 5108
1 4053 11744
1 8841 48972
1 10588 25512
2 11347 8114
1 4331 27072
2 5629 3327
1 192 28081
2 12225 45325
1 3903 43774
1 10407 39124
2 21096 2322
1 33007 33465
1 24038 15162
2 23521 599
2 13469 32759
1 13006 30160
2 13129 26282
2 1424 25918
2 25160 40045
2 13478 20137
2 27713 16887
1 9610 35335
1 30590 46674
2 19796 14418
1 560 16867
1 31304 24107
2 3530 33783
1 31632 13195
2 12299 23980
2 32 13508
1 17233 2214
2 16968 29954
1 7749 49037
1 23935 29975
1 4443 23901
1 16541 32146
2 2624 15262
1 11043 4865
1 9022 21923
2 4344 33640
1 30865 34624
1 21235 34122
1 1772 1447
2 9834 1079
2 843 16743
2 4941 45718
1 19270 10113
1 29084 27629
1 917 14841
1 28946 10547
2 18289 47285
1 16257 37244
1 22341 8355
1 2334 40593
1 13384 38848
1 11970 30683
1 2987 46911
1 12658 39027
1 1579 1259
1 19601 282
2 16006 35041
1 14934 6258
2 27343 29743
1 26214 4171
1 25121 9745
2 11520 16666
1 5360 3440
2 26283 30337
1 21549 43496
1 8575 36833
1 2325 21486
1 29424 26877
1 22804 11996
1 22266 39983
1 30186 20503
1 2727 6098
1 30783 9999
2 22097 34183
1 30700 37571
1 27382 2261
2 29269 49862
1 22126 17908
2 13597 17357
2 31030 13094
2 8276 34656
2 19437 33400
1 2322 41632
1 16991 34844
1 12731 33798
1 4633 380
2 13503 4917
2 33006 38445
2 24846 6025
1 21407 33466
1 28855 38299
2 3207 30261
2 12203 37651
2 32473 667
2 28490 47178
2 10965 40728
2 27799 37255
1 29521 17245
1 16940 40286
1 27409 18537
2 2342 47490
2 10581 28424
1 17776 31074
1 2823 42349
2 25330 3705
2 24398 25721
1 28641 30429
2 18016 35864
2 17536 21152
1 32100 44368
1 20924 27060
1 4060 6195
1 5300 41525
1 29188 38451
1 17367 1276
1 15672 11463
2 14454 37937
1 24650 13026
2 25994 23154
1 7187 31660
2 25060 2237
1 31726 12351
1 7937 24878
2 18506 28447
2 17162 12010
1 4179 43423
1 30098 28906
2 21895 20289
2 6058 6573
1 3928 27351
1 10297 46985
1 30212 27799
1 14948 28225
1 31762 11796
2 10890 2066
1 3465 4091
1 13389 7291
2 15719 21074
1 5495 36788
1 507 35203
1 20177 23847
1 27144 48384
2 24387 22937
2 32968 12743
1 30371 47983
2 28326 43318
1 6555 1016
2 3960 48383
1 5859 15922
2 23183 22162
1 32512 18141
2 20846 21786
2 5271 33048
1 15969 43797
2 4034 20028
1 29432 39018
1 3325 21300
1 31212 24901
1 8352 45453
2 25149 17858
1 26404 23772
2 25392 36851
2 31228 47787
1 27904 4171
1 13534 25275
1 29858 39664
2 1250 27864
2 10127 32047
2 7419 49729
2 19741 25340
2 1421 47268
2 28206 26285
2 4989 5139
1 4942 9142
1 8014 34797
1 26958 788
1 16765 19240
2 12360 24437
2 14878 13440
1 30635 27087
2 30089 47855
1 8789 20497
2 15840 31215
2 2909 41350
1 25287 5430
1 28501 13405
1 4584 12057
1 30160 44340
1 5621 8230
2 11830 42734
1 29403 21443
2 15194 44995
1 5564 23902
2 27942 9547
1 14783 28974
1 23881 35788
1 18744 17426
1 7525 40372
1 31518 911
1 26375 39742
1 25845 29354
2 16119 5185
1 28639 31583
1 23370 48464
1 27157 32967
1 2998 2102
1 24537 41871
2 5054 39692
1 30497 14898
1 12013 32027
2 3693 43078
1 24229 39923
1 21894 32903
1 31321 21977
1 8691 16613
1 4457 43939
2 9713 10931
1 17096 49260
2 6229 16249
1 2058 27737
2 15495 41080
2 5307 48261
1 7132 7029
1 24803 29163
1 31983 33013
2 21914 46424
2 3100 2602
