60000 60000
2 19151 9100
2 11260 50355
1 14851 15167
1 12727 17896
1 17489 10008
1 5785 47727
2 26165 2824
1 26544 43832
2 3742 47412
2 33928 18536
1 23225 13844
1 16787 31615
2 14974 59549
1 8275 6925
1 11257 33832
1 4884 38894
1 38013 45298
1 34813 21910
1 4577 43078
1 39427 26277
1 5969 51462
1 29710 51887
1 5151 55152
1 19615 23809
1 13868 30806
1 23925 15014
2 39295 2946
2 12432 50328
1 34092 9065
1 6223 23397
2 24361 26098
1 22075 41979
2 9060 11252
1 1805 31414
2 14848 9138
1 4662 34721
2 18511 4994
2 19834 57883
1 4002 45294
1 3619 20005
1 409 56391
1 39970 3001
1 21630 45099
1 15713 18743
1 34066 47626
1 35863 53095
1 36318 10693
2 4133 58632
1 37112 48215
2 15189 56269
1 3066 15609
2 19503 10027
1 33511 17992
1 5454 16368
1 24125 14575
1 2145 24377
2 19240 9410
1 38792 22216
1 14560 47497
1 6130 13651
1 4316 41222
2 14314 44233
2 10280 41410
1 32968 18577
1 35211 46330
2 1375 56135
2 9285 15411
2 428 1019
2 28181 52563
2 3802 38928
1 8337 38307
1 4254 2398
2 6781 7676
2 22400 22814
2 30251 55359
1 32337 34902
1 15637 36508
2 9644 43779
1 29878 30848
1 5050 18984
2 39186 56684
1 33876 34026
1 11962 2517
1 22985 14154
1 15349 42454
1 30417 35489
1 29981 17547
2 15297 21819
1 11226 20171
1 4293 5805
1 37126 46792
1 32684 24224
1 15081 34628
1 5533 27789
2 36184 53285
1 14831 31804
1 14943 36807
2 8958 33076
1 6990 3894
1 24580 18001
1 6209 55375
2 20165 28271
1 39744 2330
1 33679 34994
1 32356 52398
1 3119 44884
1 6586 35653
1 719 26534
2 28900 59212
2 6239 22841
1 16124 18573
1 30526 43274
1 2663 25326
2 20167 32813
1 25307 59386
1 18428 6689
2 2901 27344
1 5350 16323
2 13626 6202
1 12972 38557
1 11743 13995
1 16952 48848
1 19757 34228
1 35050 8393
1 11184 58977
2 31156 26646
1 34164 274
1 22619 15282
1 7805 41782
1 31031 12174
1 20375 49796
1 33516 55878
1 24749 32951
1 15302 42119
1 31403 57256
1 38431 21027
1 21932 16265
2 27513 16735
1 11688 31382
2 21576 19233
1 2842 45998
2 15037 56131
2 2925 19128
1 35037 29513
2 14099 7039
1 36408 36459
1 38618 45883
1 29619 5834
2 21283 1727
1 21783 7049
1 19921 34454
2 2894 6632
1 14865 5850
1 23917 39525
1 20050 30824
1 11351 25587
1 38605 40294
2 6651 5155
1 2488 13698
1 24825 52130
1 30271 4147
1 13717 5300
2 19036 56341
1 2127 11147
2 17589 56183
2 27627 2327
1 3341 12168
2 10813 38772
2 17904 16267
1 4525 50844
1 3377 16615
1 5670 38052
1 23124 53282
2 20239 41176
1 7748 4091
1 7365 51336
1 18291 29806
2 21749 2702
2 20275 22534
2 16860 27897
1 3261 58970
1 15602 38760
1 19997 14189
1 13970 29180
2 32270 17379
2 7921 33719
1 22767 42723
1 29665 13839
2 2843 38168
1 16125 25713
2 4577 59622
2 35061 30941
2 11331 51055
2 24612 17036
1 10649 6491
2 15001 5807
1 1526 11774
1 36606 5842
1 24546 59770
1 9170 33078
2 9741 40105
2 33812 46757
1 1425 34149
2 31767 45154
1 174 51748
2 4900 3781
1 23166 56954
2 22687 30588
1 11042 288
1 16649 36026
1 8355 43078
1 37282 16407
1 26109 53511
1 5313 24793
1 411 32151
1 36004 5797
2 13041 32438
2 31951 52889
2 19585 56711
1 17267 30131
1 375 2384
2 13255 37894
1 14762 27022
2 20218 2328
2 37795 13510
2 688 16442
2 9225 36196
1 13173 57894
2 9740 31578
2 16652 7596
1 30183 50831
2 17869 33974
1 30557 7577
1 19835 32608
1 35460 41048
1 11781 52997
1 17603 6009
1 18759 38127
2 5654 7387
2 15194 13794
2 18043 8998
1 38785 45321
1 31204 31631
2 18737 32494
1 33471 29938
2 6032 22475
1 7430 59938
2 36977 49703
1 8854 56726
1 9235 42577
1 33475 20889
1 22649 12795
1 30461 50174
1 13349 36947
1 32784 34624
1 25652 5462
1 24125 47628
1 7878 32791
1 3497 33156
1 28817 18283
2 2899 41364
2 2976 16586
2 24663 28453
1 32023 25213
1 28158 45646
1 16687 13313
1 39430 28864
1 34141 58504
2 26416 36076
1 19139 39634
1 3976 1611
1 16544 10849
1 20060 27650
1 14312 20348
2 37234 24248
1 27317 6508
2 27425 25365
1 8173 20410
1 15450 37838
1 7269 11947
1 9881 11329
1 16458 37669
1 4019 38998
1 37407 5482
1 18056 43370
1 38370 13085
2 16142 52022
1 36945 37896
1 6572 3990
1 30257 38091
1 34422 1090
1 35608 28062
1 34150 43382
1 2184 48486
1 38191 10227
1 25567 14620
1 33994 37638
1 19835 15102
1 30547 36773
2 7052 32290
1 8593 56239
1 37285 41209
2 9105 26075
1 2013 34988
2 31648 16502
1 29706 7219
1 37515 32198
1 17625 59296
2 39997 55267
1 6306 11817
1 26900 53872
1 19563 45344
2 26070 37791
1 19582 16302
2 35596 9470
1 81 48472
1 38965 38177
2 7564 47517
1 22944 13162
2 4090 44712
1 18188 825
1 19965 5621
1 3754 34328
1 39734 59670
2 6177 31544
2 31310 26210
1 10921 44549
1 13263 19169
1 15775 45089
1 15916 5111
2 20326 54627
2 19964 28368
1 35521 18352
1 30585 25437
1 9132 32102
1 31678 56500
1 2276 41647
1 24243 51668
2 24746 38103
2 36555 51021
2 11375 4597
1 1917 30213
2 3567 22561
1 24879 35963
2 20905 11870
1 1149 38832
2 4745 17597
1 39739 16919
1 37984 42810
1 17389 19763
2 1667 16558
2 20509 7351
2 9914 3561
1 7798 2697
2 17154 3820
1 1047 37633
1 27810 58314
1 23359 35984
2 19652 29463
2 28627 38633
2 20696 13598
1 28493 42016
2 31869 42021
1 15899 49904
2 14045 10315
2 31178 31269
2 34774 42150
2 10094 3534
2 16642 12989
2 6832 12413
2 14218 25317
2 758 58640
1 14741 44973
2 19975 59144
1 25768 41960
2 20639 56986
1 25135 35019
1 30995 57125
1 2984 36054
1 7049 1505
1 36452 30464
1 36242 18534
1 20595 5930
1 2598 51756
2 18064 24189
2 27113 14678
1 22010 45377
1 5927 3915
2 13507 11548
1 32103 43945
1 6714 54059
1 10520 46607
2 27729 33049
1 32810 27052
1 5586 41597
1 11028 9191
1 3713 15457
2 5734 19271
1 35402 34962
1 2906 27674
1 30104 58354
1 11596 53777
2 24809 37516
1 25862 56096
2 38729 22558
2 22927 34136
2 31994 36224
1 20132 41662
2 30275 30951
1 3978 967
2 26211 9664
2 12391 44055
1 94 48975
1 24711 37655
2 27690 17528
1 22336 39893
2 10604 30521
1 29345 51611
1 34382 55788
2 19218 22484
1 38753 22502
1 38097 36194
1 25863 22469
2 38217 11778
1 32423 44967
2 30159 11820
1 11298 24069
1 32402 35169
1 14344 15493
1 919 40774
1 11076 42927
2 33710 11413
1 8576 29437
1 28755 5881
1 21953 14219
2 20199 108
2 3815 23981
1 5920 345
2 8289 24885
1 1581 24457
2 3841 28879
1 22896 48953
2 4983 45292
2 22274 38265
2 21802 29015
1 27095 24986
2 32038 19430
2 9496 2654
1 34281 12179
1 20139 19848
1 9722 97
1 33412 73
2 32919 52290
2 32075 13556
2 5095 39894
1 20691 41141
1 22516 10980
2 31112 21191
2 35818 6974
1 35651 26347
2 29391 12663
2 3562 18847
2 18753 20359
1 19733 17179
1 14744 4318
1 26962 46662
1 7824 16478
1 26757 9651
1 9036 24023
1 25669 2946
1 30810 20273
1 7523 29203
2 26245 14431
2 12048 53495
1 23137 26579
1 4676 57300
1 11875 5800
2 15760 21607
1 30307 43337
1 8793 13011
2 7971 22234
2 34385 39891
1 19066 15570
2 553 290
2 17090 41570
2 37663 50307
2 791 22208
1 28962 38338
2 4310 32224
1 27682 4132
2 15268 42005
1 35410 5921
2 4082 8746
2 2858 22551
1 16252 52411
2 16827 12473
2 22139 58181
1 34579 28356
2 33616 5383
1 33164 51620
2 16276 8294
1 32459 21672
1 5280 37482
1 9205 29114
1 3883 30438
1 37879 42247
2 22811 53716
1 16346 31902
2 26854 21509
1 8380 28286
2 34652 10981
2 10160 53184
1 13110 32969
2 33633 48794
1 25354 57569
1 26797 28182
2 39358 9666
1 4314 35587
2 12563 6638
1 31585 49179
1 14311 57191
1 15976 2199
1 2893 22387
1 30186 39596
1 31244 23237
1 3621 24110
2 20530 26037
2 14093 31321
1 13765 28553
1 32420 49443
1 28094 54358
1 35432 19673
1 37595 26973
1 21310 6964
1 34351 7155
1 5068 33745
2 34831 59570
1 20144 44237
2 32290 58696
1 24432 26927
2 33231 56926
1 3688 22681
1 27533 15667
1 24904 6791
2 8574 49426
1 13350 28763
1 38053 54099
2 36988 51319
1 22374 13873
1 10376 53405
1 31190 38017
1 26044 54827
2 36229 11532
1 18727 9125
2 25121 921
1 1849 46323
2 38266 43109
1 1701 12040
2 27230 2014
1 30775 57078
1 34131 22796
2 29073 4249
2 2710 2228
2 27846 31212
2 18364 20003
1 33321 45559
1 19972 23438
1 4119 50016
2 16270 11089
1 30279 24576
2 369 41285
1 26418 57276
1 29497 28560
2 927 54392
1 36211 50980
2 7822 56540
2 17239 20682
2 21613 34951
1 13193 13762
2 21890 13922
2 39319 7599
1 1908 16956
1 3612 27778
1 6113 22809
1 12427 12642
2 31145 39655
1 15004 20162
1 22250 55250
2 8088 11733
2 23031 50745
1 15484 49022
1 9828 41591
1 31231 28167
2 16740 36381
2 33108 2675
1 28496 2985
1 26964 10656
2 90 36197
2 31771 40104
2 3520 33323
1 20738 12044
1 38408 9071
2 15174 27879
1 17229 55558
1 21441 11838
2 26863 54411
1 28617 13209
1 39662 24385
1 24158 43141
1 9537 43290
1 15472 24626
1 35435 1730
2 14701 46105
1 27051 1033
2 27489 1671
2 15801 31411
2 22358 30411
1 10172 17896
2 33913 41752
1 38121 29835
1 11329 49344
1 26727 17839
1 8585 49473
1 39297 40360
1 999 59339
1 29675 54624
2 28020 52835
1 27315 27404
1 20414 27903
1 19931 9885
1 5039 39179
1 14579 4722
2 1417 23145
2 32960 17936
2 24220 16941
2 39915 14261
2 39427 42360
1 39330 30815
1 1611 17094
1 10002 59765
2 8302 26881
1 14894 34807
1 38487 18588
2 14628 31525
2 28291 6306
2 9785 17644
2 8098 46999
1 35762 885
1 24640 51742
2 1644 37527
1 10614 4664
1 39457 51923
1 35154 52265
1 31809 34603
1 27072 31359
1 28601 55199
2 34406 7457
2 25009 58461
1 12786 39531
1 20571 19533
1 29272 54052
1 15417 27739
2 22972 59741
2 6621 20394
1 37310 15927
1 32698 52074
2 37039 25110
2 18233 57024
1 34202 56492
2 1861 38379
2 7094 17450
2 7913 30821
2 20515 56627
2 17472 28877
2 21499 17649
1 36759 17180
2 22006 5214
1 22890 9790
1 13979 48652
2 25464 12197
2 20711 110
2 23555 4731
1 12237 59960
2 15232 21915
1 16102 20973
2 17040 33735
2 17822 25165
1 10744 52879
2 34456 19184
1 4291 23832
1 22025 34382
2 18932 52758
1 9275 18521
1 4607 29732
1 30271 21470
1 23017 32998
1 1789 39819
1 38530 33737
2 7162 25199
1 18212 49318
1 355 44646
1 27684 37613
1 21318 52035
1 31133 48532
1 23961 2548
2 14916 52523
1 11734 403
1 6449 2936
1 29922 40911
1 5706 33648
2 18567 40935
1 12150 17919
1 3877 13126
1 18191 29796
1 10748 8780
1 5425 27767
1 7642 16281
1 22625 11817
2 10014 18897
2 19436 17020
2 15705 2170
1 4716 40745
1 37879 51962
1 25515 59813
1 17798 5282
1 26171 49843
2 51 42510
1 36740 51027
1 227 45781
2 37732 14434
2 7739 53291
2 7830 30162
1 14521 43928
1 18314 25491
1 17462 55566
1 39386 54759
2 31852 47824
2 6660 41778
1 24869 26860
1 34718 59045
2 290 6895
2 35684 51048
1 16930 57148
1 15705 55361
1 17240 46763
1 11291 21941
2 10493 48271
2 16608 15408
1 17354 54582
1 10432 44774
1 36156 20754
1 6718 55988
1 22725 28902
1 7416 2703
2 24694 56368
1 16554 16733
2 17043 26487
2 9271 21187
2 8596 21059
1 3610 53210
2 5578 45101
1 35245 20386
1 2732 1970
2 31357 45919
2 28537 17737
1 4357 37305
1 23426 55965
1 13517 53864
1 29432 37172
2 9295 21705
2 7524 52857
2 4107 16258
1 31635 51004
1 12037 47196
1 4840 21286
2 38540 31830
1 18779 51770
1 9011 58120
1 9358 35053
1 30329 16448
2 29650 34774
2 13369 53466
1 36469 31021
2 4573 47218
1 27577 22619
1 6387 45265
2 23748 57501
1 15838 48962
1 34751 27131
2 17216 16944
1 39647 2808
1 22358 29366
1 30224 50050
1 24680 1630
1 31754 54637
1 38019 16794
1 39231 37805
1 28191 34939
1 4518 52825
2 27810 25995
1 29594 8375
1 1774 47423
1 28878 19679
2 33122 10979
2 19089 48817
1 31289 41314
1 5655 19558
2 3964 20571
1 8138 25123
1 292 23462
1 15593 5065
1 20456 46168
2 36237 41545
2 32343 18456
1 33732 28372
1 7027 13850
1 20687 48633
2 5290 56479
1 24539 43271
1 22580 35196
1 31653 12685
2 14114 29700
2 2063 8948
1 12389 41576
1 37647 32871
1 22753 10659
2 23313 34009
1 19926 7932
1 34919 1178
2 30501 9856
1 415 3445
1 22724 46654
2 44 24715
1 22063 3350
1 25121 1177
1 32273 37800
2 1975 46377
2 25868 11489
1 14120 48314
2 25109 43049
1 11394 59513
1 35129 26185
1 21899 16628
1 8729 27292
2 23192 53667
1 36968 30198
2 18662 35483
1 27180 38766
1 22629 25530
1 22311 30183
1 23288 10929
1 25750 24376
2 10083 39381
2 8937 23474
2 7969 58534
2 36466 18117
2 26725 52844
1 28837 38965
1 14397 34755
1 11616 10634
1 20300 35861
1 13410 14179
1 10921 5718
1 27168 44308
2 25868 58969
1 11869 46481
2 16664 18691
2 2946 38993
1 19874 32068
1 14602 37698
2 27993 39628
1 578 27735
1 18461 11033
1 37310 41009
2 38704 7390
1 2104 27107
1 34702 30093
1 19254 51630
2 33174 36914
2 16501 1641
1 27414 33339
2 30073 32067
1 3415 13802
2 21042 30421
2 14738 27501
1 2592 55670
1 27792 54497
1 35689 30310
1 19501 49680
1 29823 56872
1 31050 4528
1 9679 42398
2 21835 55670
2 14756 4362
2 8446 31309
2 37537 5717
2 16469 18226
1 12804 51124
1 9134 41408
1 17058 29216
1 15342 43675
1 23550 25356
2 11045 56949
2 13231 942
2 29433 55883
1 24000 44425
2 23060 11240
1 33713 48368
1 29900 42677
1 20238 21896
1 18641 53641
1 17273 45299
1 26686 58456
1 16297 30893
2 12532 32976
2 8754 58005
1 7441 37248
2 14164 45996
1 2264 52425
1 27640 10603
2 3332 1831
1 28219 20622
1 948 17641
1 1421 31274
1 33279 54823
2 24245 58695
2 1181 18794
1 26292 6744
2 11427 51306
1 37809 57139
1 18081 5573
1 1310 11480
1 30646 32978
1 501 32282
1 24009 40054
2 19465 51552
1 35313 59586
1 19785 46347
2 4723 29127
1 20080 30912
1 1774 15702
2 2171 31965
2 36626 35153
1 39077 50489
1 30969 52913
1 5061 45040
1 4811 10632
1 1604 27711
2 8506 33444
1 33809 9960
1 29430 58819
1 3976 30898
1 38404 505
2 10149 22276
1 3191 20211
1 29832 19025
1 28869 49506
1 30882 46950
1 26751 39679
2 3652 14094
1 19923 29170
1 17775 36947
1 39211 36964
2 9504 49278
2 36567 48178
1 7099 56217
1 14080 45814
1 3387 4237
2 34977 15677
2 13927 23075
1 2568 46157
1 31138 42167
1 38224 26669
2 6475 18814
2 36373 53980
1 26661 54152
2 18980 55627
1 24216 52053
2 12696 49979
1 6162 10045
1 32106 52330
2 14947 15720
1 4965 49481
1 18504 56335
1 32331 45535
1 20234 29578
2 11983 2186
2 18539 20197
1 7737 12524
1 19575 51171
2 29154 44475
1 16126 26692
1 15423 36285
1 30602 22994
1 458 40721
1 23126 43245
1 4269 20143
2 37467 14713
1 30598 46699
2 17842 41621
1 22885 16347
1 23014 11917
2 29009 35801
1 31089 42774
1 23437 50300
1 8200 3500
1 27479 17806
1 24548 45467
1 29529 20116
1 4334 7763
1 18583 41016
1 7050 25131
1 4604 12369
1 14742 49180
1 13986 31058
1 36577 19349
2 32819 30652
1 5429 9063
1 13879 43453
1 14945 28449
1 36791 4264
1 22527 59107
1 26178 50045
2 34509 48463
1 27461 34489
1 16398 43314
2 1592 42337
1 39979 41281
1 27475 45989
1 8803 50775
1 15640 36684
1 24922 14574
1 27609 50049
1 14928 29782
1 37449 59783
2 31946 13141
1 5058 41659
1 19775 1042
1 14035 52895
2 25742 52926
1 10550 21030
2 1940 4740
2 6660 780
1 4630 55616
1 18765 55070
1 14005 21910
1 1448 57442
1 36738 29093
1 38362 42600
1 5746 59098
2 37037 15833
1 15128 56083
1 1178 14116
2 29000 5219
1 32921 1685
1 18718 57189
1 7040 24145
2 33352 22419
1 8242 16950
1 29194 5276
2 36774 10720
2 22237 28349
1 31601 37501
1 8734 1404
1 22874 25191
1 32819 25490
2 30571 55124
1 5209 15544
1 23434 45065
1 33148 12066
1 35589 36229
2 28113 3850
1 14358 38246
2 12500 26651
1 20250 45187
1 30052 11961
1 10937 32533
2 30797 13066
1 5108 15140
1 4629 35471
1 3355 43956
1 37582 11
1 26859 32787
1 39611 46187
1 29694 48328
1 29852 53136
2 17574 33359
2 10332 19422
1 21708 54574
2 3267 56005
1 18868 32014
1 10785 7705
1 7873 49781
2 17558 13476
1 5710 18602
1 4011 44043
2 20354 23880
1 38618 58181
1 20596 50543
1 9995 7835
2 3010 59068
2 11210 12011
2 16874 4233
1 14870 3829
2 11797 263
1 27708 56623
1 6486 29693
1 28383 39351
1 10331 14363
1 18858 3116
1 34241 48732
1 29958 22698
1 26642 6654
1 18515 2930
1 11758 41333
1 1846 15293
1 20353 41314
1 11272 43177
2 2338 42709
1 38196 47735
1 2501 37646
2 12363 34666
1 35450 24037
1 16027 47938
2 12930 48742
1 32538 31071
1 31402 8042
1 26156 35438
1 31343 9800
2 25490 38411
1 19681 10521
1 20938 47347
1 18630 12985
1 1271 38477
1 37182 2706
1 843 45511
2 9103 56189
2 38872 46302
1 26613 21413
2 35314 39737
2 18704 26098
1 23512 55277
1 23627 10070
1 12226 17905
1 36380 20707
1 28239 50499
2 9907 41692
1 34869 704
1 4541 46647
1 3416 29163
1 14859 32606
2 4561 2656
1 2439 10585
1 14573 43552
2 34175 51815
1 16035 7360
1 9346 44369
1 19892 10106
1 4738 49129
2 654 53171
2 2876 23938
1 20902 46867
1 23916 31377
1 38083 40638
1 27505 57260
2 39565 11354
1 15675 24039
1 39324 17335
1 1760 53400
1 37299 33634
2 28081 54798
1 7627 15441
2 11188 1808
1 2274 57674
2 8015 35952
1 14900 3088
2 25619 13721
1 3790 41171
2 18804 48594
1 32419 14268
1 33359 28880
2 19991 41254
1 17501 50575
1 35232 18278
2 32174 4597
1 2675 16829
1 19969 20621
1 18471 20510
1 2720 48565
1 7090 50089
1 21457 56453
2 8508 3901
2 965 31279
1 16738 44227
2 23826 45013
1 5731 54982
2 37984 12971
2 28761 36341
1 1887 11350
1 21876 49926
1 5541 40091
2 15385 36054
1 22279 32586
1 23445 47836
1 32930 22787
1 26581 50534
1 29832 3771
1 32009 36273
1 20437 37122
2 3610 28821
2 11246 29300
1 22830 7542
2 25938 47086
2 27218 28799
1 7123 46430
1 10125 9012
1 14615 20587
2 36524 31226
1 26427 37561
2 5138 8752
2 30774 2216
2 31774 53383
1 21779 48714
2 36579 48226
2 37350 40694
1 33682 29739
1 37775 28879
2 20308 4162
1 20335 18676
1 24742 29728
1 23910 18804
1 24256 22586
1 26552 8192
2 33750 14576
1 5939 7536
1 5308 9287
1 20535 49529
1 39165 2068
2 9266 21423
1 32237 19660
1 31613 25833
1 18625 8733
2 28701 3235
1 1025 57119
2 16419 55131
2 14806 57512
1 5417 29871
1 34307 23147
1 25757 29687
1 993 51233
1 10536 40087
2 1360 58349
2 8737 51817
2 38405 47212
1 10309 33004
2 36526 36874
2 19708 30949
1 18050 37153
2 18911 58265
2 27459 58629
1 36089 2219
1 19906 49683
1 14475 26860
2 30699 25194
1 17399 18600
1 38134 50585
1 11697 18421
1 20459 50038
1 21199 43403
1 10790 49892
1 9482 9397
1 15435 44897
2 37095 38882
2 39439 44184
1 33916 41001
2 4104 4538
1 6558 26197
2 16172 45043
2 37980 35696
2 38510 14365
1 3547 47142
1 28192 56548
2 1862 47724
1 33548 11672
1 17596 30309
1 12274 16801
2 18274 16998
1 30538 1014
2 21729 12084
1 18431 56306
2 14205 50206
1 8029 10493
1 29531 23173
2 37623 17219
2 7562 34650
2 33378 5021
1 12349 28893
2 18822 36732
1 15165 57428
1 5584 38446
1 34757 35775
1 16156 28494
1 27724 17143
1 19471 16470
2 16943 33953
2 23246 51423
1 24329 48178
1 1519 2055
1 35102 28225
1 8931 32544
1 32999 28536
1 21884 57473
2 30255 34157
2 27636 23775
2 19215 21128
2 308 6885
2 35429 57961
2 5555 17637
1 19110 49423
1 27554 48076
2 18547 47131
1 23828 6251
1 679 43850
2 31372 39682
1 30321 24749
2 10514 49460
1 27360 12078
1 15760 26343
1 19686 44323
1 10641 43128
1 36563 55384
1 3478 58779
2 2486 46411
1 25514 35434
1 39794 8943
2 8423 58931
1 15537 36599
1 29580 27896
1 10367 48426
1 3298 49927
2 5632 22711
2 965 11972
1 17734 17813
1 17046 16770
2 10165 17915
1 7977 33057
2 30976 9699
2 6323 24529
1 39157 30160
1 15442 38361
2 29902 54743
1 26147 18581
1 141 49711
1 27022 20259
1 28184 9811
1 12286 57619
2 11094 17601
1 31647 2617
1 456 43759
1 23842 23847
1 27406 47684
1 24548 43437
1 22511 58387
1 2281 16560
1 15294 27148
1 1117 1928
1 25018 40953
1 20284 55995
2 27209 23383
1 12244 41504
1 39961 45144
2 1101 28039
2 11040 35331
2 18528 7246
1 9206 35844
2 31850 34498
1 22535 14733
1 19403 58376
1 31958 43862
2 6133 56365
2 75 36816
1 30556 5443
1 28054 12954
2 28024 38435
2 33739 30347
2 14968 18350
2 17739 33354
1 11485 6813
2 36199 16670
1 36841 38291
2 22271 32717
2 33988 57293
2 2578 12468
2 27209 24740
2 6028 18678
1 24757 27771
2 39480 22756
1 36417 44856
1 11744 45091
1 6972 7220
1 14420 37530
1 23602 3185
1 15125 6086
1 36380 30929
1 12953 15710
1 7358 35929
1 9970 59926
1 29796 27650
1 29890 8271
1 18407 44453
1 7435 59066
2 27046 10414
2 13441 20210
1 13085 18918
1 35705 44658
1 18062 1717
2 2441 15550
2 9822 47318
2 37118 26075
1 14295 40475
1 25280 50447
1 23550 23143
1 14016 41174
1 17697 59950
1 18636 29565
2 1102 5668
1 21160 26305
1 9318 26680
1 29185 40237
1 11042 36375
1 8863 12529
2 31955 57446
1 4077 26453
1 27763 40908
1 34861 43326
2 14075 56818
2 39560 16503
1 24747 51054
1 39863 28634
2 7279 4362
1 28995 47720
1 648 28239
1 13852 18605
2 29234 6717
1 12916 20888
2 5664 1075
1 37363 2316
2 20497 25794
1 23651 21430
1 33356 2005
1 21163 51875
1 34775 46670
1 26364 59165
2 20840 28278
2 10119 12072
1 24869 2049
1 12570 28877
2 27198 36178
2 15933 51898
1 2856 28624
1 7348 41109
1 15947 50605
1 34227 58206
2 36524 15053
2 25456 14444
1 17186 5019
2 2846 47343
1 36246 34246
2 3785 19927
1 2869 3457
2 32832 34601
2 14776 56551
1 11493 32642
1 8890 23935
1 12228 16131
2 21317 23086
2 15295 40256
1 6579 56146
1 7296 19911
2 16236 8004
2 5622 541
2 1998 45158
2 34895 968
1 3336 12854
1 30968 20571
1 21364 56638
1 32657 15180
2 27645 28910
2 11927 50808
2 4646 53567
1 29001 35549
1 21799 14976
1 35119 10518
1 14217 35881
2 10841 2412
2 32884 42331
2 13433 15048
2 39819 3873
1 30501 31098
2 22874 451
2 7287 14702
1 21286 55310
1 20682 44822
1 27690 41665
2 25476 55097
1 1610 20543
2 3393 54865
1 9483 35167
1 22783 27666
2 38880 3461
1 20957 3550
1 37963 1416
1 156 56957
1 14449 49063
1 10278 41292
1 27224 42874
1 7760 24621
1 9966 12866
1 32601 54393
1 4501 19504
1 13599 27372
1 18321 28518
1 11782 1932
2 13903 9517
1 716 12483
1 32040 3630
1 29132 24804
2 33046 38369
2 33444 29725
2 9787 2382
2 39292 5085
1 38257 59108
2 6447 54145
1 37899 31613
2 32847 20560
1 19378 37405
1 10492 16900
1 18691 27017
1 7118 38049
2 2096 28599
2 15696 32578
2 27828 15293
1 32518 29397
1 39323 59587
1 31539 34648
1 6144 52587
1 33196 49563
2 38130 6055
1 27423 18466
2 12385 58387
1 14428 22788
1 13976 53321
2 12302 53669
1 8907 45205
2 19825 6389
1 15564 51658
2 20391 4177
1 36276 43706
2 15113 55118
1 19135 5169
1 17165 26176
1 6716 4642
1 35040 22923
1 24456 53955
1 7948 8336
1 5552 42776
2 13902 45192
1 21819 31414
1 38761 18347
2 4017 31648
2 8486 35063
1 22432 34464
2 13517 53295
1 10363 16646
1 5621 24679
2 14472 35208
1 9046 34500
1 18184 23106
1 34909 42361
2 5249 22226
1 35138 22960
1 7898 9110
1 23893 6733
2 25138 58653
1 22721 13823
1 21792 45249
2 31558 30416
1 28234 10014
1 36957 5689
1 29497 15976
1 971 56325
1 31387 31463
2 19921 37152
2 2268 45653
1 17549 23188
1 331 58050
1 15404 25806
2 6945 54100
2 31681 28135
2 32242 40835
2 28072 13657
1 23393 35310
1 9799 22478
2 31367 54175
1 30035 24533
1 14784 19159
2 22825 22327
1 19005 30732
1 28257 38397
2 403 50768
1 37365 6811
1 19251 20587
1 16021 11021
1 29349 17752
1 24576 35669
1 39440 51400
1 33234 49285
1 20253 45655
2 19777 34336
2 21045 46005
2 23242 19917
2 9730 45109
2 30734 47975
2 6484 35087
1 6922 58958
1 20839 55631
1 13310 47064
2 16807 55834
1 32745 3098
1 8041 25456
1 26788 8709
1 12931 15207
1 39123 40542
2 30301 24729
1 35371 3894
2 7378 32954
1 27774 33535
1 28816 47451
1 28379 41292
2 8551 14064
1 10544 16693
2 7023 19188
1 24880 54016
1 18035 58136
2 30067 34885
1 36174 50859
1 37722 26265
1 31070 26796
1 14943 55858
1 8397 55309
1 6878 44175
1 34426 27304
1 15818 24839
2 5916 6394
2 39183 1636
1 17369 39333
1 34070 53578
2 36391 30228
1 5297 39008
1 13958 4979
1 7967 38522
1 15190 44495
1 12723 1367
1 34968 15993
2 15368 33810
2 34163 44903
2 9040 41054
1 30955 22718
2 20969 14135
1 15991 14395
1 15113 43214
1 26033 8902
1 33248 59511
1 39272 42665
1 5897 15708
2 37869 11907
2 7353 32564
2 18465 24749
1 25310 3230
2 15175 30627
2 26051 56818
1 27452 36581
1 27545 27824
2 31811 2830
1 26232 50564
1 21715 20529
2 5833 50186
1 8788 19446
2 8528 15757
2 27242 48045
2 25825 5406
2 38101 49968
1 683 56896
1 10738 35465
2 10091 55611
1 24352 32718
1 9186 15775
2 1967 57827
2 2800 46948
2 6335 34068
1 25265 30300
2 31489 28744
2 8303 12537
1 35655 33679
2 1547 14683
2 456 45643
2 39486 22597
1 33613 47143
2 19906 28005
1 23081 29722
1 14537 43949
1 29048 37078
2 22489 17237
1 25462 11218
1 5869 36461
1 23165 38149
1 19121 28814
1 33139 58934
1 35001 4431
1 7025 43614
2 21844 49983
2 39675 19417
2 8393 30424
1 18817 884
2 6505 58036
1 26953 26795
1 31431 19429
1 1221 15751
2 6909 16933
1 9691 11450
2 16264 47467
1 24122 8789
1 32178 2908
1 634 25967
2 9992 43585
2 14615 57397
1 3855 40489
2 3549 57140
1 842 3839
1 13503 23434
1 19372 2498
2 14579 39608
1 12950 10923
2 33884 32337
1 36480 10369
1 22216 31379
1 16408 41530
2 38484 50364
1 36752 52441
1 18183 1238
2 38106 14582
1 7261 43600
1 33919 14658
2 34919 2892
1 24231 41968
1 11380 53686
1 16181 7758
2 5609 12604
